"date","counts","avg_temp","min_temp","max_temp","rainfall","wind_speed","humidity","snowfall","ground_temp","dust","year","month"
"2019-09-04",27168,22.8,21.2,25.5,22.7,2.5,89,0,23.5,9,"2019","09"
"2019-09-05",33929,23,21.5,27.6,36.4,2,91.4,0,23.7,NA,"2019","09"
"2019-09-06",16631,25.3,21.6,29.1,2.4,2.1,79.8,0,25.5,19,"2019","09"
"2019-09-07",19782,25.7,22.6,29.5,2.8,6,72.9,0,24.1,11,"2019","09"
"2019-09-08",52055,24.7,22.9,27.3,0,1.9,76.9,0,25.1,35,"2019","09"
"2019-09-09",68370,25.1,22.4,28,0,1.7,74.3,0,25.2,35,"2019","09"
"2019-09-10",18265,23.8,22.1,26.5,63.2,2.4,93.4,0,24.4,20,"2019","09"
"2019-09-11",75328,24.3,20.4,28.7,7.6,3.1,71.4,0,24.9,16,"2019","09"
"2019-09-12",32059,21,18.7,22.9,3.9,2.6,72.3,0,21.9,30,"2019","09"
"2019-09-13",57065,23.3,18.3,29.3,0.1,1.7,60.4,0,24.4,19,"2019","09"
"2019-09-14",48756,22.4,20.8,24.1,0.3,1.2,80,0,22.9,23,"2019","09"
"2019-09-15",82678,24.2,19.5,30,0,1.7,70.4,0,25.2,18,"2019","09"
"2019-09-16",89807,24.5,20.7,30.5,0,2.1,53,0,27.4,13,"2019","09"
"2019-09-17",92153,23.5,18,29,0,2.1,41.6,0,25.4,18,"2019","09"
"2019-09-18",92045,21,16,25.4,0,3.1,46,0,25.4,25,"2019","09"
"2019-09-19",91554,19.5,13.6,26,0,1.9,46.5,0,23.3,19,"2019","09"
"2019-09-20",94246,19.6,15.8,24.2,0,2.1,52.8,0,21.5,19,"2019","09"
"2019-09-21",86676,19.6,18.3,22.1,0,2,60.3,0,20.8,NA,"2019","09"
"2019-09-22",41173,18.6,17.3,19.6,0.4,3.8,63.4,0,18.5,NA,"2019","09"
"2019-09-23",92006,20,16.9,24.6,0,2.2,51.1,0,20.2,NA,"2019","09"
"2019-09-24",93546,19.8,13.9,26.5,0,1.8,61.3,0,23,21,"2019","09"
"2019-09-25",92665,20.9,14.8,27.4,0,1.4,64.4,0,23.4,30,"2019","09"
"2019-09-26",92247,22.9,17.7,29,0,1.9,59.3,0,25.1,28,"2019","09"
"2019-09-27",93345,22.9,19.6,27,0,1.9,57.5,0,24.4,20,"2019","09"
"2019-09-28",89550,23.7,19.4,29.2,0,1.7,58.9,0,25.8,28,"2019","09"
"2019-09-29",86133,22.6,17.9,28.6,0,1.7,60.6,0,24.7,39,"2019","09"
"2019-09-30",88270,22.4,16.4,29.9,0,1.6,61,0,24.3,52,"2019","09"
"2019-10-01",88575,23.1,17.6,28.2,0,1.8,67.1,0,24.5,44,"2019","10"
"2019-10-02",27368,21.6,20,24.2,23.1,3,88,0,22.2,23,"2019","10"
"2019-10-03",75438,22.4,19.8,27.3,4.6,2.8,73.4,0,22.6,10,"2019","10"
"2019-10-04",94912,22.4,18,27.8,0,2.1,71.5,0,22.9,29,"2019","10"
